,Customer_id,pl_score,hl_score,cl_score,twl_score,cc_score
41918,4761735,3,5,8,6,6
41919,4761763,5,5,8,2,4
41920,4761775,4,6,10,8,3
41921,4761890,10,5,7,9,2
41922,4761954,5,7,3,8,6
41923,4762077,1,9,5,0,2
41924,4762086,7,4,7,4,4
41925,4762118,6,7,8,5,6
41926,4762144,5,10,5,3,2
41927,4762295,6,5,7,0,0
41928,4762457,5,8,8,7,2
41929,4762603,3,6,10,9,6
41930,4762683,7,6,1,6,1
41931,4762698,1,10,9,10,3
41932,4762707,7,10,4,9,9
41933,4762720,5,7,4,5,0
41934,4762950,3,2,5,0,2
41935,4763140,5,0,3,10,7
41936,4763150,4,3,10,8,5
41937,4763189,3,8,3,8,8
41938,4763215,6,0,5,5,2
41939,4763232,5,8,0,6,1
41940,4763404,5,1,0,2,8
41941,4763405,6,10,9,10,7
41942,4763443,3,0,3,4,1
41943,4763496,10,2,0,7,0
41944,4763531,10,8,9,4,2
41945,4763704,5,7,9,7,2
41946,4763886,5,3,3,3,7
41947,4763999,6,6,9,7,5
41948,4764081,3,10,4,10,10
41949,4764099,3,9,7,7,6
41950,4764453,5,10,7,0,0
41951,4764584,5,5,2,2,10
41952,4764636,4,6,7,2,5
41953,4764647,9,2,0,4,6
41954,4764750,5,7,4,8,7
41955,4764822,6,7,1,6,10
41956,4764974,6,4,6,8,1
41957,4765023,1,9,5,10,9
41958,4765080,4,1,7,9,9
41959,4765253,1,9,3,4,5
41960,4765367,5,6,5,6,5
41961,4765493,5,6,1,3,6
41962,4765637,3,9,8,2,9
41963,4765642,4,0,4,2,3
41964,4765653,7,7,2,3,1
41965,4765918,1,4,2,1,0
41966,4765948,9,7,8,0,1
41967,4766004,4,8,0,3,8
41968,4766060,1,7,6,8,9
41969,4766076,5,0,3,1,6
41970,4766118,5,7,9,10,6
41971,4766218,4,6,3,7,6
41972,4766295,3,4,0,10,7
41973,4766305,6,7,0,1,7
41974,4766387,1,0,5,10,2
41975,4766388,5,8,2,5,0
41976,4766464,5,1,5,6,4
41977,4766532,6,0,2,1,6
41978,4766930,9,9,6,4,8
41979,4767036,5,10,1,2,1
41980,4767067,5,10,4,10,6
41981,4767141,4,8,0,1,2
41982,4767162,5,4,3,10,8
41983,4767199,5,1,2,6,3
41984,4767209,5,9,4,0,7
41985,4767349,1,4,1,0,4
41986,4767416,4,4,1,1,9
41987,4767569,5,6,9,7,2
41988,4767578,5,7,1,9,9
41989,4767727,5,9,10,8,3
41990,4767742,4,1,0,6,2
41991,4768091,5,10,1,8,0
41992,4768361,1,2,0,4,7
41993,4768549,1,8,8,6,3
41994,4768630,1,5,4,10,3
41995,4768637,5,3,7,7,9
41996,4768855,3,9,8,2,3
41997,4768863,5,10,0,9,5
41998,4769043,8,1,4,2,7
41999,4769171,4,3,1,10,7
42000,4769364,9,10,7,5,3
42001,4769772,3,10,9,5,1
42002,4769898,10,3,2,4,0
42003,4770100,3,0,3,1,0
42004,4770181,1,2,5,4,6
42005,4770209,5,8,2,4,2
42006,4770365,1,6,3,9,7
42007,4770385,6,8,2,10,8
42008,4770390,1,7,2,5,4
42009,4770690,6,10,0,6,9
42010,4770785,6,10,5,0,5
42011,4770956,7,1,8,4,0
42012,4771137,3,5,0,9,2
42013,4771145,4,10,4,5,8
42014,4771194,3,0,10,6,0
42015,4771341,5,5,4,2,7
42016,4771387,6,5,1,0,8
42017,4771446,5,2,6,6,0
42018,4771457,3,0,6,6,3
42019,4771581,3,0,1,3,4
42020,4771592,3,2,9,1,1
42021,4771598,3,3,5,3,8
42022,4771634,6,5,0,1,2
42023,4771697,5,4,10,1,4
42024,4772050,3,3,4,3,0
42025,4772158,4,0,0,5,7
42026,4772176,5,9,10,3,8
42027,4772195,5,9,10,2,8
42028,4772217,4,10,1,3,6
42029,4772232,1,4,10,2,3
42030,4772345,5,3,8,4,5
42031,4772508,1,7,9,10,7
42032,4772564,4,8,2,5,5
42033,4772615,7,5,5,7,2
42034,4772729,5,5,0,9,3
42035,4772734,1,3,3,6,6
42036,4772834,4,10,6,9,1
42037,4772853,4,8,2,0,0
42038,4772928,9,8,6,0,8
42039,4772998,1,4,2,7,10
42040,4773323,4,6,2,9,8
42041,4773361,8,6,9,1,7
42042,4773384,4,4,6,1,0
42043,4773448,4,1,10,3,2
42044,4773578,1,2,0,1,4
42045,4773688,6,0,10,5,1
42046,4773703,5,7,9,9,8
42047,4774083,5,5,8,1,0
42048,4774099,6,5,5,9,5
42049,4774202,6,3,0,0,2
42050,4774505,8,4,3,0,3
42051,4774651,1,0,6,3,7
42052,4774824,5,2,9,5,3
42053,4774883,5,2,8,0,8
42054,4775289,8,3,10,3,8
42055,4775315,4,5,0,8,1
42056,4775465,6,5,2,10,2
42057,4775686,10,4,2,3,9
42058,4775705,5,0,0,1,6
42059,4775773,5,5,5,3,4
42060,4775788,5,5,8,0,6
42061,4775829,1,5,5,0,1
42062,4775875,1,4,8,1,2
42063,4775895,1,0,10,3,2
42064,4776051,5,6,9,1,2
42065,4776155,3,8,4,5,1
42066,4776197,3,9,9,1,9
42067,4776416,5,0,2,2,9
42068,4776489,4,4,9,7,0
42069,4776503,5,6,0,9,4
42070,4776509,4,3,1,7,7
42071,4776531,4,1,2,8,0
42072,4776589,4,2,8,9,4
42073,4776602,5,10,1,0,3
42074,4776608,7,4,5,2,7
42075,4776611,1,8,9,1,5
42076,4776630,1,9,3,10,5
42077,4776674,3,4,9,9,4
42078,4776676,4,5,9,3,0
42079,4776753,4,5,5,1,6
42080,4776770,5,2,8,10,0
42081,4776806,4,1,2,2,4
42082,4776839,5,10,1,9,2
42083,4776950,1,6,7,10,4
42084,4776991,3,5,9,1,3
42085,4777004,5,9,7,10,6
42086,4777072,4,2,0,5,2
42087,4777370,3,6,3,1,1
42088,4777410,4,6,5,7,0
42089,4777593,4,7,10,5,6
42090,4777664,1,7,0,9,4
42091,4777782,5,4,1,9,10
42092,4777952,1,3,5,4,0
42093,4777993,1,6,10,5,8
42094,4778075,1,4,1,7,9
42095,4778267,8,0,8,10,7
42096,4778326,4,3,10,10,5
42097,4778408,5,10,0,1,5
42098,4778413,6,3,9,2,2
42099,4778434,4,2,3,4,5
42100,4778600,5,7,7,6,9
42101,4778662,9,7,1,5,7
42102,4778686,10,7,2,2,9
42103,4778749,5,10,1,4,5
42104,4778886,3,1,1,3,10
42105,4778908,4,3,6,2,7
42106,4779004,5,8,2,9,0
42107,4779007,3,1,1,8,4
42108,4779034,7,3,10,0,10
42109,4779080,5,4,4,1,8
42110,4779158,5,6,0,7,6
42111,4779187,5,2,5,5,3
42112,4779192,3,3,1,2,6
42113,4779251,1,7,5,2,10
42114,4779321,8,2,0,5,4
42115,4779466,6,9,3,3,2
42116,4779586,5,8,7,2,3
42117,4779722,10,5,0,0,0
42118,4779889,6,8,2,8,9
42119,4779926,6,8,7,1,9
42120,4779995,5,2,4,1,0
42121,4780050,3,6,10,0,0
42122,4780089,5,0,4,9,9
42123,4780115,1,0,9,7,10
42124,4780159,5,8,8,9,4
42125,4780359,4,6,2,0,2
42126,4780388,5,6,4,0,4
42127,4780546,6,1,5,1,0
42128,4780552,5,6,10,2,3
42129,4780577,4,8,9,3,9
42130,4780590,5,6,5,6,8
42131,4780680,3,8,1,1,4
42132,4781046,3,0,5,7,7
42133,4781129,3,0,0,3,9
42134,4781183,1,5,6,7,8
42135,4781199,4,6,1,7,2
42136,4781229,9,4,0,4,8
42137,4781650,7,2,8,0,8
42138,4781837,4,0,7,10,2
42139,4781852,7,0,6,6,5
42140,4781890,5,7,7,4,10
42141,4781997,6,2,3,8,5
42142,4782019,5,2,10,4,10
42143,4782114,5,9,3,3,6
42144,4782138,10,0,4,6,5
42145,4782144,6,2,6,3,0
42146,4782240,1,4,10,1,9
42147,4782299,9,1,5,1,8
42148,4782353,5,3,5,1,6
42149,4782635,10,4,7,10,9
42150,4782674,3,4,0,3,8
42151,4782691,5,8,4,4,6
42152,4782767,3,3,4,3,6
42153,4782795,4,9,4,8,7
42154,4782827,5,4,8,1,10
42155,4782891,1,5,1,3,6
42156,4782964,3,1,5,6,1
42157,4782999,1,8,5,0,10
42158,4783176,4,9,4,0,4
42159,4783442,6,7,8,6,3
42160,4783466,10,2,7,3,7
42161,4783476,4,1,4,3,6
42162,4783480,3,4,9,8,9
42163,4783529,7,7,4,9,6
42164,4783652,3,1,2,9,0
42165,4783735,4,10,8,7,3
42166,4783762,1,9,7,5,7
42167,4783820,5,10,6,9,5
42168,4783921,3,5,4,7,4
42169,4783926,5,8,9,0,4
42170,4784082,7,6,3,2,7
42171,4784168,5,9,1,9,1
42172,4784370,9,7,10,9,8
42173,4784539,6,10,8,10,5
42174,4784584,6,7,7,0,7
42175,4784643,1,9,9,8,7
42176,4784649,8,4,2,8,0
42177,4785255,6,3,10,7,10
42178,4785402,3,1,4,0,3
42179,4785463,1,3,3,9,0
42180,4785501,4,1,3,9,9
42181,4785569,5,2,10,7,10
42182,4785729,4,7,2,1,8
42183,4785893,3,6,9,3,0
42184,4785965,5,2,8,4,6
42185,4785978,5,4,6,6,9
42186,4786065,3,9,0,2,2
42187,4786266,1,2,8,2,5
42188,4786510,5,3,10,5,5
42189,4786566,6,1,6,0,4
42190,4786578,5,0,9,10,7
42191,4786786,8,10,5,10,3
42192,4786849,4,10,3,9,10
42193,4786905,7,9,5,0,7
42194,4787033,5,3,7,2,8
42195,4787125,3,10,6,2,5
42196,4787197,1,4,6,3,4
42197,4787216,4,2,6,9,9
42198,4787231,5,0,7,1,6
42199,4787256,5,7,5,7,4
42200,4787294,1,4,1,6,10
42201,4787327,5,6,6,6,3
42202,4787471,5,6,5,6,4
42203,4787533,8,10,8,0,8
42204,4787556,1,1,1,1,2
42205,4787615,1,2,10,5,1
42206,4787710,5,6,5,7,9
42207,4787738,1,6,7,10,0
42208,4788024,5,8,8,9,9
42209,4788118,1,6,7,4,10
42210,4788120,5,10,9,4,10
42211,4788207,7,3,2,0,4
42212,4788288,1,3,10,10,1
42213,4788330,5,6,3,1,9
42214,4788484,7,3,10,8,3
42215,4788555,8,6,1,10,8
42216,4788625,5,0,1,3,10
42217,4788722,4,6,5,3,1
42218,4788768,3,7,0,9,2
42219,4788788,3,0,5,0,4
42220,4788852,4,9,6,6,1
42221,4788870,6,7,4,2,1
42222,4788894,5,7,5,9,10
42223,4788903,3,2,0,10,5
42224,4788904,3,9,7,5,4
42225,4789105,5,3,8,10,6
42226,4789168,5,10,1,7,7
42227,4789308,4,2,8,10,4
42228,4789521,5,0,5,1,8
42229,4789644,6,5,6,10,5
42230,4789686,6,6,6,0,1
42231,4789734,10,6,9,7,5
42232,4789759,4,10,0,7,7
42233,4789767,3,3,2,0,9
42234,4789787,5,4,1,9,9
42235,4789836,6,0,10,2,0
42236,4789921,8,10,1,1,8
42237,4790002,5,4,9,8,3
42238,4790192,6,2,7,1,10
42239,4790292,6,5,10,3,8
42240,4790422,9,1,1,9,2
42241,4790436,4,1,1,6,8
42242,4790524,6,1,1,10,10
42243,4790529,5,6,5,8,5
42244,4790585,1,6,0,8,6
42245,4790589,4,4,7,4,7
42246,4790662,4,2,10,6,1
42247,4790703,3,1,5,9,5
42248,4790893,5,8,5,4,2
42249,4790910,3,3,2,0,7
42250,4790990,4,8,7,0,7
42251,4791051,4,8,4,2,9
42252,4791527,1,10,10,8,9
42253,4791579,6,2,8,8,0
42254,4791585,4,9,2,6,4
42255,4791591,1,4,7,9,6
42256,4791682,3,4,7,2,3
42257,4791862,1,1,8,10,3
42258,4792000,5,5,4,8,1
42259,4792010,5,7,9,0,8
42260,4792052,4,2,9,5,3
42261,4792108,5,2,4,1,5
42262,4792281,5,7,1,10,7
42263,4792761,6,10,5,1,2
42264,4792839,5,9,8,5,8
42265,4792868,6,7,7,9,1
42266,4793315,4,1,10,3,4
42267,4793661,5,0,3,7,7
42268,4793726,5,8,6,6,3
42269,4793874,4,6,7,9,9
42270,4794035,5,7,6,5,4
42271,4794106,5,7,3,8,1
42272,4794303,5,6,0,10,5
42273,4794315,9,9,4,3,3
42274,4794319,5,7,5,3,0
42275,4794363,1,1,5,2,4
42276,4794377,5,3,7,4,5
42277,4794453,6,4,4,4,6
42278,4794712,3,8,5,1,8
42279,4794750,3,0,8,1,2
42280,4794873,4,9,7,10,2
42281,4794886,5,0,8,6,0
42282,4794916,4,2,9,2,0
42283,4794942,6,1,0,7,0
42284,4795009,5,3,6,7,0
42285,4795021,4,5,6,3,9
42286,4795042,5,10,4,2,4
42287,4795241,6,3,5,8,10
42288,4795337,10,0,9,1,7
42289,4795420,6,0,8,8,9
42290,4795457,5,6,3,4,2
42291,4795464,3,10,9,7,1
42292,4795564,5,1,2,1,1
42293,4795593,1,4,0,0,2
42294,4795615,5,2,8,0,4
42295,4795650,3,4,3,7,7
42296,4795676,1,7,1,4,0
42297,4795682,8,10,7,8,6
42298,4795692,5,5,10,0,1
42299,4795704,4,8,8,1,1
42300,4795749,1,8,8,0,1
42301,4795768,3,6,4,10,0
42302,4795787,5,9,7,5,9
42303,4795824,3,4,3,5,8
42304,4795883,10,2,7,7,4
42305,4795888,7,6,9,0,8
42306,4795918,1,3,1,0,4
42307,4795994,6,3,5,10,1
42308,4796137,9,5,8,2,10
42309,4796310,5,8,9,10,3
42310,4796357,6,2,4,0,9
42311,4796477,1,7,10,6,2
42312,4796510,5,2,2,5,5
42313,4796623,5,9,1,10,9
42314,4796709,5,9,3,1,9
42315,4796816,5,8,9,9,1
42316,4796986,5,2,7,7,0
42317,4797095,5,1,7,1,9
42318,4797166,4,6,8,2,6
42319,4797232,3,8,4,0,6
42320,4797243,1,7,9,1,4
42321,4797297,5,4,0,5,6
42322,4797357,5,2,10,3,10
42323,4797529,7,1,0,3,9
42324,4797737,4,8,3,7,0
42325,4797966,5,6,6,0,7
42326,4798066,1,5,7,9,0
42327,4798074,1,4,3,6,4
42328,4798093,4,2,7,5,3
42329,4798368,8,0,0,10,10
42330,4798434,10,3,4,2,9
42331,4798520,6,8,1,7,8
42332,4798539,9,2,6,4,8
42333,4798567,5,4,1,7,0
42334,4798715,6,8,5,7,3
42335,4798851,1,1,0,10,2
42336,4798878,5,4,1,9,10
42337,4798880,4,4,2,4,3
42338,4798930,4,9,4,7,9
42339,4798970,5,7,3,1,8
42340,4799007,5,2,3,6,9
42341,4799027,5,3,4,0,8
42342,4799125,1,5,3,5,6
42343,4799147,1,1,4,3,2
42344,4799211,1,4,3,3,1
42345,4799216,6,1,0,9,9
42346,4799338,1,9,1,7,0
42347,4799351,6,9,3,9,0
42348,4799421,5,4,10,1,3
42349,4799554,6,4,6,1,7
42350,4799582,5,10,0,0,10
42351,4800282,5,8,2,9,3
42352,4800378,6,8,6,7,10
42353,4800517,5,0,5,5,2
42354,4800589,6,8,2,0,0
42355,4800887,1,4,8,4,0
42356,4800931,6,8,0,6,0
42357,4800993,1,10,5,1,9
42358,4801019,5,10,6,10,5
42359,4801090,5,9,4,7,3
42360,4801190,6,1,0,7,7
42361,4801402,5,2,2,5,4
42362,4801590,5,9,9,1,2
42363,4801736,1,5,4,5,2
42364,4801888,5,2,0,2,4
42365,4801906,5,10,0,8,0
42366,4802368,4,5,1,8,1
42367,4802574,5,10,1,2,2
42368,4802582,5,3,10,0,4
42369,4802587,1,7,2,4,0
42370,4802732,6,9,1,6,4
42371,4802841,1,1,9,9,6
42372,4803089,6,10,9,1,1
42373,4803236,4,7,6,5,2
42374,4803428,10,2,3,3,5
42375,4803460,5,6,2,6,6
42376,4803510,4,1,2,5,5
42377,4803615,5,6,9,3,3
42378,4803631,6,10,0,2,10
42379,4803708,3,6,10,1,6
42380,4803710,4,5,3,4,10
42381,4804005,10,6,2,9,7
42382,4804121,5,9,9,1,5
42383,4804131,5,1,9,3,3
42384,4804141,4,5,0,2,1
42385,4804211,1,4,1,8,4
42386,4804319,1,7,2,10,0
42387,4804345,6,9,6,8,9
42388,4804379,1,9,4,1,9
42389,4804457,5,4,8,0,3
42390,4804574,1,0,9,3,0
42391,4804593,4,9,9,0,1
42392,4804795,4,2,10,8,9
42393,4804865,3,9,0,0,2
42394,4804867,1,3,1,3,8
42395,4804962,5,10,4,3,5
42396,4805009,10,5,7,8,4
42397,4805126,1,6,2,6,6
42398,4805205,1,3,8,2,10
42399,4805241,5,0,3,5,6
42400,4805420,1,9,7,1,7
42401,4805477,6,9,0,4,9
42402,4805536,5,8,10,5,6
42403,4805854,3,8,5,1,3
42404,4805959,5,4,8,5,3
42405,4806026,5,7,1,9,7
42406,4806296,1,2,2,10,10
42407,4806362,4,3,10,10,7
42408,4806546,4,6,8,5,8
42409,4806580,5,7,2,6,7
42410,4806776,4,9,3,7,2
42411,4806881,5,4,2,9,10
42412,4806935,4,10,1,6,1
42413,4807109,5,9,6,6,7
42414,4807195,5,9,7,8,9
42415,4807358,4,0,9,4,7
42416,4807405,4,1,9,9,0
42417,4807452,5,10,9,1,5
42418,4807691,5,0,4,6,1
42419,4807692,5,7,8,3,0
42420,4807794,10,1,3,7,7
42421,4807926,1,4,1,10,5
42422,4807931,6,0,4,0,9
42423,4808083,10,10,9,0,1
42424,4808106,4,3,0,0,1
42425,4808108,3,3,8,1,3
42426,4808154,5,6,3,7,1
42427,4808156,5,6,1,3,8
42428,4808188,5,9,8,0,6
42429,4808367,6,3,8,8,1
42430,4808389,3,10,1,1,4
42431,4808532,4,6,8,8,6
42432,4808563,5,9,4,3,1
42433,4808652,6,8,3,0,7
42434,4808830,6,3,10,0,0
42435,4808833,3,10,1,10,1
42436,4809007,9,4,0,2,10
42437,4809069,6,7,5,10,1
42438,4809140,3,0,4,2,5
42439,4809144,10,4,9,6,3
42440,4809244,5,2,2,7,8
42441,4809281,4,2,2,8,9
42442,4809325,3,4,8,6,10
42443,4809427,5,5,8,10,7
42444,4809437,5,5,8,8,9
42445,4809566,8,6,4,9,9
42446,4809661,4,4,9,4,2
42447,4809702,5,1,0,3,3
42448,4809767,3,3,10,2,9
42449,4809841,8,4,6,9,0
42450,4809845,4,2,3,6,5
42451,4809890,3,5,0,3,6
42452,4810002,5,7,0,10,6
42453,4810084,1,6,6,2,8
42454,4810112,1,4,5,6,7
42455,4810161,9,10,5,6,0
42456,4810212,4,3,9,8,10
42457,4810289,6,1,3,9,9
42458,4810689,1,8,6,10,0
42459,4810697,5,7,8,7,8
42460,4810834,9,7,3,6,0
42461,4810908,3,2,6,4,4
42462,4811001,6,0,9,9,1
42463,4811214,10,1,10,9,2
42464,4811238,5,1,0,8,0
42465,4811290,3,6,2,9,7
42466,4811364,5,3,3,7,5
42467,4811522,1,3,1,10,2
42468,4811555,5,2,9,8,4
42469,4811593,6,3,0,6,1
42470,4811769,6,7,1,1,1
42471,4811988,5,10,8,8,2
42472,4811992,4,10,9,2,8
42473,4811994,5,10,8,5,3
42474,4812031,5,5,7,10,5
42475,4812090,5,4,2,10,5
42476,4812116,4,4,7,7,0
42477,4812341,5,5,2,4,8
42478,4812483,3,2,1,6,2
42479,4812560,1,10,7,0,1
42480,4812582,5,6,10,9,0
42481,4812589,5,1,5,10,3
42482,4812751,10,10,9,4,8
42483,4812794,3,4,10,2,9
42484,4812827,5,7,7,4,9
42485,4812859,10,1,7,3,8
42486,4812950,6,7,7,8,10
42487,4812971,5,4,1,6,0
42488,4813206,9,7,0,10,4
42489,4813215,5,6,4,0,5
42490,4813240,8,9,7,9,3
42491,4813500,6,8,8,2,3
42492,4813591,9,2,5,2,4
42493,4813597,3,2,7,9,5
42494,4813789,5,8,3,2,2
42495,4813824,9,2,9,5,1
42496,4813970,8,8,7,10,10
42497,4814244,6,9,9,7,8
42498,4814248,1,5,8,9,8
42499,4814438,5,4,1,3,1
42500,4814443,4,4,7,0,1
42501,4814460,5,0,7,5,4
42502,4814511,6,10,4,0,9
42503,4814543,6,5,7,8,9
42504,4814636,4,1,9,3,4
42505,4814663,3,8,10,4,8
42506,4814817,5,8,9,10,3
42507,4814849,1,1,1,4,3
42508,4814893,1,5,10,9,7
42509,4815034,5,1,6,1,5
42510,4815119,5,7,9,7,6
42511,4815241,4,1,4,5,4
42512,4815531,4,9,3,2,10
42513,4815642,4,8,5,3,7
42514,4815692,6,1,1,9,8
42515,4815732,1,8,7,0,8
42516,4815733,4,9,6,7,7
42517,4815844,5,10,9,5,9
42518,4815886,5,0,8,8,4
42519,4815934,3,10,1,4,1
42520,4815962,3,10,6,7,7
42521,4816118,7,10,3,5,10
42522,4816149,6,5,6,2,2
42523,4816506,3,7,4,10,1
42524,4816523,5,5,9,4,10
42525,4816584,10,4,2,6,2
42526,4816597,5,7,2,6,4
42527,4816608,4,0,10,7,0
42528,4816650,5,8,7,4,1
42529,4816651,5,9,10,1,4
42530,4816669,5,8,3,10,9
42531,4816739,5,0,2,9,6
42532,4816743,10,7,3,10,10
42533,4816761,3,8,5,7,8
42534,4816944,6,9,9,9,0
42535,4817075,5,4,4,8,6
42536,4817086,1,8,10,0,1
42537,4817095,5,7,3,9,0
42538,4817232,5,3,3,10,10
42539,4817238,3,2,4,4,10
42540,4817239,9,7,2,2,9
42541,4817389,4,2,4,8,0
42542,4817429,1,4,9,7,8
42543,4817464,4,5,9,2,5
42544,4817537,3,9,2,0,2
42545,4817696,7,2,10,10,10
42546,4817704,4,8,3,3,0
42547,4817756,5,3,0,0,4
42548,4817773,5,0,7,1,9
42549,4817806,5,0,2,8,9
42550,4817961,3,9,10,1,4
42551,4817962,1,5,9,1,1
42552,4818215,5,0,0,2,9
42553,4818227,4,7,4,0,10
42554,4818263,5,2,7,6,1
42555,4818510,5,0,5,5,1
42556,4818560,4,6,1,4,0
42557,4818618,6,8,3,0,6
42558,4818628,4,6,3,2,0
42559,4818629,8,7,10,0,8
42560,4818676,3,3,9,8,4
42561,4818728,4,6,2,3,7
42562,4818766,4,5,8,8,2
42563,4818776,4,1,10,6,6
42564,4819000,4,9,5,0,7
42565,4819055,3,5,4,6,3
42566,4819119,8,7,8,9,2
42567,4819128,4,1,8,3,10
42568,4819169,6,2,9,3,1
42569,4819532,4,4,8,10,1
42570,4819541,7,4,6,0,5
42571,4819624,4,6,6,6,8
42572,4819767,6,2,2,5,8
42573,4819844,5,6,6,7,0
42574,4819944,1,4,9,6,4
42575,4820029,5,2,1,2,2
42576,4820031,7,9,7,1,4
42577,4820181,5,6,7,9,6
42578,4820587,5,6,2,1,3
42579,4820617,5,5,0,9,9
42580,4820799,5,1,3,6,4
42581,4820826,4,0,6,0,10
42582,4820957,6,2,7,9,5
42583,4821080,6,4,8,7,3
42584,4821115,1,0,6,6,3
42585,4821158,4,5,1,8,0
42586,4821203,6,6,3,8,4
42587,4821214,3,1,4,4,1
42588,4821370,5,8,7,3,3
42589,4821390,4,7,8,1,3
42590,4821469,5,8,1,3,2
42591,4821497,8,0,4,4,5
42592,4821567,10,8,7,7,9
42593,4821649,5,2,5,10,9
42594,4821748,1,4,7,5,3
42595,4821969,5,6,4,0,2
42596,4822031,5,9,2,6,1
42597,4822175,5,7,10,3,9
42598,4822452,6,7,2,5,10
42599,4822648,6,4,3,3,1
42600,4822885,10,1,2,7,1
42601,4822956,5,6,4,2,10
42602,4822969,4,10,7,0,7
42603,4823132,3,2,8,3,10
42604,4823227,7,3,6,1,1
42605,4823448,6,10,8,8,9
42606,4823468,8,9,4,9,1
42607,4823495,1,7,2,5,4
42608,4823650,4,0,0,3,6
42609,4823663,1,4,10,4,8
42610,4823961,4,7,6,1,8
42611,4824193,5,9,6,9,3
42612,4824194,7,7,9,3,9
42613,4824280,8,6,3,0,8
42614,4824493,8,4,6,7,3
42615,4824561,4,10,0,8,9
42616,4824722,3,0,6,6,8
42617,4824793,3,0,7,1,6
42618,4824818,5,0,0,1,9
42619,4824845,3,8,2,5,3
42620,4824917,1,3,10,4,6
42621,4825061,6,7,5,8,5
42622,4825125,8,0,0,8,6
42623,4825273,6,8,6,5,5
42624,4825320,3,4,0,7,10
42625,4825339,5,7,5,1,6
42626,4825654,1,2,5,3,6
42627,4825694,6,8,8,2,2
42628,4825828,6,7,3,8,1
42629,4825863,5,5,0,1,5
42630,4825903,1,3,4,4,1
42631,4826033,5,5,0,5,10
42632,4826063,5,9,5,1,5
42633,4826227,5,9,10,1,2
42634,4826251,9,1,1,10,6
42635,4826293,4,4,9,10,2
42636,4826358,3,8,7,4,6
42637,4826368,4,8,8,6,4
42638,4826629,1,5,9,5,5
42639,4827111,5,5,5,1,6
42640,4827326,5,1,5,3,4
42641,4827520,3,0,7,3,1
42642,4827555,4,2,6,7,0
42643,4827573,5,5,7,2,8
42644,4827638,10,6,7,4,9
42645,4827746,5,4,8,7,2
42646,4827893,6,1,6,5,7
42647,4827894,9,9,9,4,9
42648,4827969,5,5,9,5,2
42649,4828354,10,10,1,9,2
42650,4828362,5,3,4,5,9
42651,4828379,1,2,4,8,10
42652,4828416,9,4,4,8,7
42653,4828501,4,8,2,7,9
42654,4828538,5,1,3,4,2
42655,4828743,4,10,4,7,9
42656,4828786,8,8,7,8,0
42657,4828799,5,7,7,4,5
42658,4828972,4,7,10,3,1
42659,4828974,5,6,9,5,5
42660,4829099,3,3,6,3,3
42661,4829286,9,6,9,7,1
42662,4829402,4,2,9,3,5
42663,4829432,6,6,8,2,8
42664,4829458,4,7,9,8,3
42665,4829749,4,10,6,1,0
42666,4829757,4,8,5,4,0
42667,4829822,4,0,3,0,3
42668,4830006,4,3,5,9,7
42669,4830194,7,4,6,9,2
42670,4830348,4,8,1,5,3
42671,4830380,3,6,5,2,7
42672,4830816,3,4,9,6,7
42673,4831191,5,10,2,8,3
42674,4831271,7,2,3,7,3
42675,4831559,3,7,4,9,5
42676,4831709,5,9,10,0,9
42677,4831718,5,9,3,6,3
42678,4831840,9,4,0,4,6
42679,4831957,5,1,1,3,1
42680,4832049,3,8,10,7,1
42681,4832074,4,0,6,0,2
42682,4832110,1,5,1,6,10
42683,4832232,10,7,1,1,0
42684,4832354,3,3,0,8,10
42685,4832433,4,3,7,4,10
42686,4832477,5,1,3,8,2
42687,4832515,5,10,7,5,8
42688,4832675,5,10,3,6,7
42689,4832753,1,6,9,5,0
42690,4832905,9,4,4,1,0
42691,4832980,4,3,9,9,3
42692,4833076,7,5,1,10,5
42693,4833305,7,4,9,6,0
42694,4833325,4,9,4,0,5
42695,4833369,1,7,10,9,3
42696,4833409,6,9,0,3,9
42697,4833439,3,7,5,2,8
42698,4833606,9,1,9,8,3
42699,4833765,5,9,9,3,9
42700,4833848,5,3,9,0,4
42701,4833882,4,0,2,3,4
42702,4833961,5,7,6,1,2
42703,4834244,1,10,5,3,2
42704,4834290,8,1,9,1,1
42705,4834341,6,9,0,8,6
42706,4834533,1,0,0,10,5
42707,4834791,4,3,1,8,9
42708,4834870,5,8,0,1,9
42709,4834956,6,6,9,4,9
42710,4835165,10,1,2,2,7
42711,4835193,1,8,5,7,7
42712,4835314,4,10,0,4,10
42713,4835422,9,10,6,6,4
42714,4835619,6,3,8,8,7
42715,4835649,8,6,6,1,10
42716,4835909,1,5,9,4,10
42717,4835993,6,8,9,5,5
42718,4836045,1,5,5,7,4
42719,4836116,6,0,3,7,7
42720,4836178,10,5,5,6,2
42721,4836282,9,5,2,7,3
42722,4836343,9,6,7,6,7
42723,4836412,1,2,10,6,8
42724,4836461,3,5,4,8,9
42725,4836516,1,2,6,1,3
42726,4836527,5,2,0,10,3
42727,4836581,3,5,10,2,0
42728,4836717,5,5,10,0,4
42729,4836827,7,10,10,4,5
42730,4836907,5,5,0,5,6
42731,4837029,7,5,0,10,8
42732,4837093,1,9,7,2,2
42733,4837163,5,7,4,0,7
42734,4837392,1,0,1,1,10
42735,4837496,5,7,3,7,1
42736,4838158,9,8,1,1,8
42737,4838294,6,3,4,6,2
42738,4838324,5,4,7,6,10
