Age,Income,Expences,Gender,Company,Loan
58,2700000,1755000,F,Rank 1,Accepted
55,3039000,2127300,F,Rank 1,Accepted
33,1445000,1141550,F,Rank 2,Accepted
31,1035000,848700,F,Rank 2,Accepted
32,1268000,976360,F,Rank 2,Accepted
34,1167000,898590,F,Rank 2,Accepted
34,1518000,1153680,F,Rank 1,Accepted
29,911000,756130,F,Rank 2,Accepted
40,2002000,1381380,F,Rank 1,Accepted
58,2914000,1981520,F,Rank 3,Accepted
38,2023000,1436330,F,Rank 1,Accepted
61,2413000,1689100,F,Rank 1,Accepted
60,2237000,1610640,F,Rank 2,Accepted
33,1196000,908960,F,Rank 2,Accepted
61,2235000,1542150,F,Rank 2,Accepted
25,312000,252720,F,Rank 2,Accepted
42,1740000,1374600,F,Rank 1,Accepted
48,2406000,1756380,F,Rank 3,Accepted
61,2898000,1796760,F,Rank 2,Accepted
47,2501000,1550620,F,Rank 2,Accepted
61,2781000,1863270,F,Rank 2,Accepted
62,1963000,1393730,F,Rank 3,Accepted
33,1164000,919560,F,Rank 2,Accepted
38,1748000,1328480,F,Rank 2,Accepted
35,1213000,934010,F,Rank 2,Accepted
37,1187000,937730,F,Rank 2,Accepted
52,2790000,1953000,F,Rank 1,Accepted
35,1244000,982760,F,Rank 2,Accepted
36,1473000,1119480,F,Rank 2,Accepted
40,2014000,1409800,F,Rank 2,Accepted
31,924000,766920,F,Rank 2,Accepted
53,3037000,1882940,F,Rank 3,Accepted
47,2598000,1662720,F,Rank 3,Accepted
29,1037000,871080,F,Rank 2,Accepted
61,2605000,1667200,F,Rank 1,Accepted
38,1656000,1291680,F,Rank 3,Accepted
44,2385000,1693350,F,Rank 3,Accepted
52,2932000,1847160,F,Rank 1,Accepted
47,2355000,1530750,F,Rank 1,Accepted
54,3197000,1950170,F,Rank 1,Accepted
56,3008000,2075520,F,Rank 1,Accepted
62,2118000,1376700,F,Rank 1,Accepted
30,757000,620740,F,Rank 2,Accepted
61,2644000,1718600,F,Rank 1,Accepted
41,1709000,1350110,F,Rank 1,Accepted
48,2355000,1695600,F,Rank 2,Accepted
59,2682000,1770120,F,Rank 2,Accepted
47,2305000,1613500,F,Rank 2,Accepted
31,753000,624990,F,Rank 2,Accepted
33,1511000,1148360,F,Rank 1,Accepted
32,1409000,1070840,F,Rank 2,Accepted
43,1862000,1266160,F,Rank 1,Accepted
56,2904000,1887600,F,Rank 2,Accepted
44,2216000,1529040,F,Rank 1,Accepted
38,1999000,1399300,F,Rank 1,Accepted
30,725000,616250,F,Rank 2,Accepted
54,2974000,1992580,F,Rank 1,Accepted
58,2453000,1520860,F,Rank 3,Accepted
37,1347000,1037190,F,Rank 2,Accepted
62,1712000,1301120,F,Rank 1,Accepted
61,2216000,1462560,F,Rank 1,Accepted
28,893000,759050,F,Rank 2,Accepted
60,2523000,1539030,F,Rank 1,Accepted
54,2981000,2176130,F,Rank 2,Accepted
61,2368000,1515520,F,Rank 2,Accepted
37,1474000,1149720,F,Rank 3,Accepted
50,3119000,2183300,F,Rank 1,Accepted
60,2513000,1884750,F,Rank 1,Accepted
25,691000,580440,F,Rank 3,Accepted
29,723000,600090,F,Rank 2,Accepted
41,2160000,1468800,F,Rank 1,Accepted
61,2601000,1846710,F,Rank 3,Accepted
49,2361000,1463820,F,Rank 1,Accepted
47,2407000,1516410,F,Rank 2,Accepted
25,527000,447950,F,Rank 2,Accepted
52,2785000,1754550,F,Rank 1,Accepted
32,1457000,1121890,F,Rank 3,Accepted
54,2973000,1962180,F,Rank 1,Accepted
30,1005000,824100,F,Rank 2,Accepted
29,935000,766700,F,Rank 2,Accepted
28,1003000,842520,F,Rank 2,Accepted
25,368000,301760,F,Rank 2,Accepted
49,2301000,1426620,F,Rank 2,Accepted
35,1284000,975840,F,Rank 2,Accepted
42,2045000,1431500,F,Rank 1,Accepted
58,2864000,1861600,F,Rank 1,Accepted
43,1859000,1282710,F,Rank 1,Accepted
30,823000,691320,F,Rank 3,Accepted
48,2511000,1732590,F,Rank 1,Accepted
36,1203000,914280,F,Rank 2,Accepted
47,2561000,1639040,F,Rank 2,Accepted
54,3050000,1891000,F,Rank 1,Accepted
49,2521000,1840330,F,Rank 1,Accepted
31,1090000,893800,F,Rank 2,Accepted
58,2382000,1691220,F,Rank 1,Accepted
55,2943000,1883520,F,Rank 1,Accepted
53,2743000,1920100,F,Rank 1,Accepted
61,2804000,2074960,F,Rank 3,Accepted
59,2493000,1570590,F,Rank 1,Accepted
32,1443000,1111110,F,Rank 2,Accepted
36,1292000,994840,F,Rank 2,Accepted
33,1500000,1170000,F,Rank 1,Accepted
56,3062000,1959680,F,Rank 3,Accepted
42,1743000,1342110,F,Rank 2,Accepted
59,2450000,1568000,F,Rank 2,Accepted
47,2242000,1569400,F,Rank 1,Accepted
44,2455000,1816700,F,Rank 2,Accepted
45,2229000,1515720,F,Rank 2,Accepted
62,1950000,1404000,F,Rank 1,Accepted
59,2989000,1942850,F,Rank 3,Accepted
55,2702000,1810340,F,Rank 1,Accepted
39,2056000,1500880,F,Rank 2,Accepted
47,2208000,1435200,F,Rank 1,Accepted
42,1730000,1349400,F,Rank 2,Accepted
54,2859000,1886940,F,Rank 1,Accepted
56,3118000,1901980,F,Rank 1,Accepted
30,908000,771800,F,Rank 2,Accepted
55,3030000,1908900,F,Rank 1,Accepted
30,752000,639200,F,Rank 3,Accepted
47,2300000,1633000,F,Rank 1,Accepted
32,1587000,1253730,F,Rank 3,Accepted
45,2439000,1731690,F,Rank 1,Accepted
27,718000,581580,F,Rank 3,Accepted
43,1980000,1326600,F,Rank 1,Accepted
54,3036000,1882320,F,Rank 1,Accepted
45,2242000,1390040,F,Rank 1,Accepted
43,2162000,1318820,F,Rank 1,Accepted
51,2707000,1867830,F,Rank 1,Accepted
34,1226000,968540,F,Rank 2,Accepted
32,1574000,1227720,F,Rank 1,Accepted
59,2830000,1896100,F,Rank 2,Accepted
35,1202000,949580,F,Rank 2,Accepted
44,2575000,1905500,F,Rank 3,Accepted
32,1343000,1047540,F,Rank 2,Accepted
40,2110000,1561400,F,Rank 2,Accepted
48,2462000,1501820,F,Rank 1,Accepted
25,687000,583950,F,Rank 2,Accepted
42,2134000,1472460,F,Rank 3,Accepted
29,713000,591790,F,Rank 2,Accepted
50,2705000,1947600,F,Rank 1,Accepted
35,1529000,1162040,F,Rank 2,Accepted
43,2164000,1623000,F,Rank 1,Accepted
54,3107000,2330250,F,Rank 1,Accepted
40,2042000,1266040,F,Rank 1,Accepted
38,2115000,1332450,F,Rank 2,Accepted
25,679000,549990,F,Rank 2,Accepted
58,2847000,2135250,F,Rank 1,Accepted
37,1282000,987140,F,Rank 2,Accepted
46,2635000,1712750,F,Rank 2,Accepted
37,1237000,940120,F,Rank 2,Accepted
41,2118000,1503780,F,Rank 1,Accepted
29,721000,612850,F,Rank 3,Accepted
40,1769000,1379820,F,Rank 3,Accepted
37,1255000,953800,F,Rank 2,Accepted
55,2878000,1784360,F,Rank 3,Accepted
33,1194000,931320,F,Rank 2,Accepted
55,2827000,1781010,F,Rank 1,Accepted
38,1718000,1305680,F,Rank 1,Accepted
48,2260000,1423800,F,Rank 2,Accepted
32,1135000,896650,F,Rank 2,Accepted
41,2188000,1641000,F,Rank 3,Accepted
26,1085000,889700,F,Rank 3,Accepted
60,2217000,1640580,F,Rank 3,Accepted
34,1349000,1052220,F,Rank 2,Accepted
55,3015000,2050200,F,Rank 2,Accepted
53,2706000,1704780,F,Rank 2,Accepted
41,1981000,1366890,F,Rank 2,Accepted
52,2747000,1703140,F,Rank 2,Accepted
26,1040000,852800,F,Rank 2,Accepted
30,973000,817320,F,Rank 2,Accepted
56,2705000,2001700,F,Rank 2,Accepted
40,2161000,1469480,F,Rank 1,Accepted
47,2549000,1911750,F,Rank 3,Accepted
39,1661000,1278970,F,Rank 1,Accepted
57,2225000,1513000,F,Rank 1,Accepted
61,2419000,1814250,F,Rank 1,Accepted
55,3076000,1876360,F,Rank 3,Accepted
50,2839000,2129250,F,Rank 1,Accepted
29,1043000,876120,F,Rank 2,Accepted
37,1162000,917980,F,Rank 3,Accepted
57,2813000,2081620,F,Rank 3,Accepted
42,2120000,1356800,F,Rank 2,Accepted
27,997000,817540,F,Rank 3,Accepted
54,2969000,2137680,F,Rank 1,Accepted
36,1136000,897440,F,Rank 2,Accepted
27,1051000,882840,F,Rank 2,Accepted
42,1844000,1235480,F,Rank 1,Accepted
58,2849000,1766380,F,Rank 1,Accepted
50,2808000,1881360,F,Rank 1,Accepted
43,1825000,1314000,F,Rank 1,Accepted
52,3186000,2039040,F,Rank 1,Accepted
34,1211000,932470,F,Rank 2,Accepted
50,3016000,2231840,F,Rank 1,Accepted
26,842000,707280,F,Rank 2,Accepted
32,1428000,1113840,F,Rank 2,Accepted
62,1605000,1219800,F,Rank 2,Accepted
53,2902000,1973360,F,Rank 1,Accepted
32,1305000,991800,F,Rank 2,Accepted
45,2241000,1456650,F,Rank 2,Accepted
28,833000,674730,F,Rank 2,Accepted
31,1006000,834980,F,Rank 2,Accepted
45,2374000,1448140,F,Rank 2,Accepted
50,2760000,1959600,F,Rank 1,Accepted
25,442000,362440,F,Rank 2,Accepted
50,2955000,2068500,F,Rank 2,Accepted
33,1351000,1026760,F,Rank 2,Accepted
30,740000,614200,F,Rank 2,Accepted
55,2839000,1958910,F,Rank 1,Accepted
34,1532000,1179640,F,Rank 1,Accepted
44,2442000,1489620,F,Rank 3,Accepted
43,1809000,1284390,F,Rank 1,Accepted
26,867000,736950,F,Rank 3,Accepted
55,3069000,2086920,F,Rank 1,Accepted
42,2072000,1429680,F,Rank 3,Accepted
51,3166000,1994580,F,Rank 1,Accepted
60,2342000,1615980,F,Rank 2,Accepted
62,1839000,1379250,F,Rank 1,Accepted
29,930000,771900,F,Rank 2,Accepted
31,960000,777600,F,Rank 2,Accepted
27,788000,638280,F,Rank 2,Accepted
39,1697000,1306690,F,Rank 2,Accepted
25,531000,446040,F,Rank 2,Accepted
54,3200000,1984000,F,Rank 1,Accepted
38,2198000,1450680,F,Rank 1,Accepted
45,2339000,1450180,F,Rank 2,Accepted
59,2847000,1822080,F,Rank 1,Accepted
58,2571000,1902540,F,Rank 1,Accepted
55,2800000,1708000,F,Rank 1,Accepted
33,1223000,941710,F,Rank 3,Accepted
42,2160000,1576800,F,Rank 1,Accepted
25,334000,283900,F,Rank 2,Accepted
34,1385000,1094150,F,Rank 2,Accepted
40,2102000,1492420,F,Rank 2,Accepted
62,1800000,1098000,F,Rank 1,Accepted
30,1075000,892250,F,Rank 2,Accepted
28,1008000,826560,F,Rank 2,Accepted
39,2043000,1327950,F,Rank 3,Accepted
26,729000,612360,F,Rank 2,Accepted
39,1718000,1305680,F,Rank 1,Accepted
38,1716000,1304160,F,Rank 1,Accepted
29,915000,768600,F,Rank 2,Accepted
58,2908000,2181000,F,Rank 3,Accepted
39,1807000,1301040,F,Rank 1,Accepted
43,1979000,1286350,F,Rank 1,Accepted
59,2314000,1619800,F,Rank 2,Accepted
25,474000,383940,F,Rank 3,Accepted
43,1975000,1343000,F,Rank 2,Accepted
62,1630000,1287700,F,Rank 1,Accepted
40,1682000,1328780,F,Rank 1,Accepted
48,2413000,1713230,F,Rank 1,Accepted
32,1166000,886160,F,Rank 2,Accepted
28,1073000,912050,F,Rank 3,Accepted
55,2828000,1753360,F,Rank 1,Accepted
34,1543000,1218970,F,Rank 1,Accepted
37,1354000,1042580,F,Rank 3,Accepted
36,1223000,941710,F,Rank 2,Accepted
47,2578000,1804600,F,Rank 1,Accepted
43,1749000,1329240,F,Rank 1,Accepted
44,2515000,1609600,F,Rank 1,Accepted
37,1484000,1172360,F,Rank 2,Accepted
27,884000,751400,F,Rank 2,Accepted
47,2462000,1846500,F,Rank 1,Accepted
57,2692000,1803640,F,Rank 3,Accepted
52,3039000,2096910,F,Rank 1,Accepted
58,2634000,1896480,F,Rank 1,Accepted
38,1776000,1403040,F,Rank 1,Accepted
46,2293000,1582170,F,Rank 1,Accepted
34,1379000,1075620,F,Rank 3,Accepted
43,1800000,1260000,F,Rank 1,Accepted
53,2836000,1843400,F,Rank 2,Accepted
55,2768000,1743840,F,Rank 1,Accepted
27,816000,669120,F,Rank 2,Accepted
32,1258000,956080,F,Rank 2,Accepted
29,1052000,852120,F,Rank 2,Accepted
25,365000,299300,F,Rank 2,Accepted
57,2604000,1718640,F,Rank 1,Accepted
26,836000,693880,F,Rank 2,Accepted
58,2595000,1712700,F,Rank 2,Accepted
31,712000,590960,F,Rank 2,Accepted
46,2648000,1906560,F,Rank 1,Accepted
43,1828000,1279600,F,Rank 3,Accepted
31,740000,629000,F,Rank 2,Accepted
52,2926000,1814120,F,Rank 1,Accepted
52,3056000,1955840,F,Rank 3,Accepted
58,2752000,2008960,F,Rank 1,Accepted
49,2687000,1880900,F,Rank 3,Accepted
42,1669000,1268440,F,Rank 2,Accepted
25,665000,558600,F,Rank 2,Accepted
43,2165000,1320650,F,Rank 1,Accepted
43,1993000,1454890,F,Rank 1,Accepted
34,1300000,1001000,F,Rank 2,Accepted
52,2900000,2030000,F,Rank 2,Accepted
50,2902000,2147480,F,Rank 1,Accepted
55,3165000,1993950,F,Rank 1,Accepted
30,1059000,878970,F,Rank 3,Accepted
48,2363000,1535950,F,Rank 2,Accepted
56,2916000,1924560,F,Rank 1,Accepted
38,1848000,1349040,F,Rank 2,Accepted
58,2479000,1660930,F,Rank 2,Accepted
35,1103000,838280,F,Rank 2,Accepted
45,2394000,1603980,F,Rank 1,Accepted
39,1911000,1299480,F,Rank 1,Accepted
52,2934000,1936440,F,Rank 2,Accepted
53,2871000,1980990,F,Rank 1,Accepted
33,1594000,1227380,F,Rank 2,Accepted
56,2712000,1681440,F,Rank 2,Accepted
43,2196000,1427400,F,Rank 1,Accepted
58,2937000,1791570,F,Rank 2,Accepted
34,1138000,899020,F,Rank 2,Accepted
36,1167000,898590,F,Rank 3,Accepted
37,1172000,925880,F,Rank 2,Accepted
46,2556000,1763640,F,Rank 1,Accepted
46,2271000,1703250,F,Rank 1,Accepted
54,2857000,2028470,F,Rank 1,Accepted
37,1441000,1109570,F,Rank 2,Accepted
40,1972000,1202920,F,Rank 1,Accepted
50,2836000,2127000,F,Rank 1,Accepted
39,1932000,1255800,F,Rank 3,Accepted
57,2982000,2057580,F,Rank 1,Accepted
34,1583000,1203080,F,Rank 2,Accepted
57,2765000,2073750,F,Rank 1,Accepted
43,2023000,1294720,F,Rank 3,Accepted
52,3038000,2248120,F,Rank 1,Accepted
33,1155000,912450,F,Rank 2,Accepted
57,2899000,1971320,F,Rank 1,Accepted
33,1501000,1170780,F,Rank 1,Accepted
32,1559000,1200430,F,Rank 2,Accepted
48,2644000,1612840,F,Rank 1,Accepted
54,2792000,1982320,F,Rank 1,Accepted
43,1727000,1364330,F,Rank 1,Accepted
60,2753000,1872040,F,Rank 1,Accepted
35,1580000,1248200,F,Rank 3,Accepted
52,2707000,1732480,F,Rank 2,Accepted
57,2298000,1401780,F,Rank 3,Accepted
60,2378000,1569480,F,Rank 3,Accepted
29,1089000,914760,F,Rank 2,Accepted
38,1827000,1297170,F,Rank 2,Accepted
36,1258000,968660,F,Rank 2,Accepted
56,3001000,1980660,F,Rank 1,Accepted
33,1598000,1214480,F,Rank 1,Accepted
56,2719000,1658590,F,Rank 1,Accepted
50,3156000,1988280,F,Rank 2,Accepted
31,1052000,873160,F,Rank 2,Accepted
39,1637000,1260490,F,Rank 1,Accepted
47,2299000,1517340,F,Rank 2,Accepted
58,2857000,1742770,F,Rank 1,Accepted
53,2864000,1747040,F,Rank 1,Accepted
37,1323000,1005480,F,Rank 2,Accepted
36,1175000,904750,F,Rank 2,Accepted
30,973000,827050,F,Rank 2,Accepted
28,893000,732260,F,Rank 3,Accepted
49,2491000,1743700,F,Rank 1,Accepted
44,2484000,1788480,F,Rank 1,Accepted
30,905000,769250,F,Rank 2,Accepted
55,2792000,2038160,F,Rank 1,Accepted
42,1608000,1270320,F,Rank 2,Accepted
44,2478000,1511580,F,Rank 1,Accepted
27,1050000,892500,F,Rank 3,Accepted
31,1092000,917280,F,Rank 2,Accepted
52,3151000,1922110,F,Rank 1,Accepted
53,2956000,2157880,F,Rank 3,Accepted
34,1519000,1184820,F,Rank 1,Accepted
39,2104000,1535920,F,Rank 3,Accepted
54,3122000,1935640,F,Rank 1,Accepted
38,1842000,1270980,F,Rank 1,Accepted
46,2559000,1586580,F,Rank 1,Accepted
59,2316000,1598040,F,Rank 1,Accepted
44,2555000,1584100,F,Rank 1,Accepted
61,2675000,1872500,F,Rank 2,Accepted
52,3051000,2288250,F,Rank 1,Accepted
37,1307000,1006390,F,Rank 2,Accepted
28,985000,797850,F,Rank 2,Accepted
56,3062000,2204640,F,Rank 1,Accepted
47,2689000,1828520,F,Rank 3,Accepted
26,736000,618240,F,Rank 2,Accepted
49,2573000,1801100,F,Rank 2,Accepted
49,2247000,1505490,F,Rank 2,Accepted
40,1806000,1336440,F,Rank 3,Accepted
35,1511000,1178580,F,Rank 1,Accepted
46,2269000,1429470,F,Rank 1,Accepted
59,2346000,1642200,F,Rank 1,Accepted
56,2754000,1679940,F,Rank 1,Accepted
43,1694000,1287440,F,Rank 1,Accepted
57,2542000,1779400,F,Rank 1,Accepted
48,2608000,1773440,F,Rank 3,Accepted
55,3146000,2296580,F,Rank 1,Accepted
37,1215000,947700,F,Rank 2,Accepted
67,606000,533280,M,Rank 3,Rejected
67,910000,855400,M,Rank 3,Rejected
64,607000,528090,M,Rank 3,Rejected
67,635000,603250,M,Rank 3,Rejected
64,477000,419760,M,Rank 3,Rejected
65,1148000,1021720,M,Rank 1,Rejected
66,1108000,975040,M,Rank 3,Rejected
66,986000,887400,M,Rank 3,Rejected
67,973000,836780,M,Rank 3,Rejected
63,577000,542380,M,Rank 1,Rejected
67,1016000,883920,M,Rank 3,Rejected
66,974000,876600,M,Rank 3,Rejected
66,652000,560720,M,Rank 3,Rejected
63,596000,518520,M,Rank 3,Rejected
66,861000,749070,M,Rank 3,Rejected
65,1034000,909920,M,Rank 3,Rejected
63,748000,673200,M,Rank 3,Rejected
67,1115000,981200,M,Rank 3,Rejected
64,1173000,1020510,M,Rank 1,Rejected
66,967000,841290,M,Rank 2,Rejected
64,1138000,1012820,M,Rank 3,Rejected
67,861000,766290,M,Rank 2,Rejected
67,555000,516150,M,Rank 3,Rejected
64,690000,641700,M,Rank 3,Rejected
63,571000,542450,M,Rank 3,Rejected
65,712000,655040,M,Rank 1,Rejected
65,1092000,1026480,M,Rank 3,Rejected
63,1038000,954960,M,Rank 3,Rejected
63,1056000,960960,M,Rank 3,Rejected
65,779000,716680,M,Rank 3,Rejected
67,487000,452910,M,Rank 3,Rejected
66,797000,725270,M,Rank 1,Rejected
65,563000,512330,M,Rank 3,Rejected
65,324000,278640,M,Rank 3,Rejected
65,957000,899580,M,Rank 3,Rejected
65,1100000,1012000,M,Rank 3,Rejected
67,531000,493830,M,Rank 3,Rejected
63,396000,348480,M,Rank 3,Rejected
67,1070000,941600,M,Rank 3,Rejected
66,375000,333750,M,Rank 3,Rejected
64,1076000,936120,M,Rank 3,Rejected
64,1102000,1035880,M,Rank 3,Rejected
66,325000,282750,M,Rank 3,Rejected
65,800000,688000,M,Rank 1,Rejected
66,310000,291400,M,Rank 3,Rejected
66,396000,344520,M,Rank 3,Rejected
63,950000,855000,M,Rank 3,Rejected
66,945000,897750,M,Rank 3,Rejected
63,339000,301710,M,Rank 3,Rejected
63,878000,772640,M,Rank 1,Rejected
65,741000,696540,M,Rank 2,Rejected
67,954000,887220,M,Rank 3,Rejected
66,616000,542080,M,Rank 3,Rejected
67,557000,495730,M,Rank 3,Rejected
63,344000,326800,M,Rank 3,Rejected
63,744000,677040,M,Rank 3,Rejected
67,771000,670770,M,Rank 1,Rejected
64,412000,391400,M,Rank 3,Rejected
65,313000,294220,M,Rank 3,Rejected
66,1039000,935100,M,Rank 2,Rejected
67,678000,637320,M,Rank 3,Rejected
67,617000,573810,M,Rank 3,Rejected
66,655000,582950,M,Rank 2,Rejected
66,737000,633820,M,Rank 3,Rejected
63,1019000,968050,M,Rank 3,Rejected
66,1132000,973520,M,Rank 3,Rejected
65,360000,324000,M,Rank 3,Rejected
67,795000,739350,M,Rank 3,Rejected
65,1058000,983940,M,Rank 3,Rejected
63,409000,372190,M,Rank 1,Rejected
65,982000,893620,M,Rank 3,Rejected
64,394000,374300,M,Rank 3,Rejected
65,668000,574480,M,Rank 3,Rejected
63,723000,672390,M,Rank 3,Rejected
63,737000,670670,M,Rank 3,Rejected
65,925000,860250,M,Rank 3,Rejected
65,522000,490680,M,Rank 3,Rejected
64,1023000,941160,M,Rank 1,Rejected
66,941000,837490,M,Rank 1,Rejected
65,1030000,957900,M,Rank 1,Rejected
67,691000,642630,M,Rank 3,Rejected
63,370000,344100,M,Rank 3,Rejected
64,1134000,1077300,M,Rank 1,Rejected
65,892000,847400,M,Rank 3,Rejected
65,469000,440860,M,Rank 3,Rejected
65,627000,551760,M,Rank 3,Rejected
66,1185000,1054650,M,Rank 3,Rejected
64,793000,681980,M,Rank 3,Rejected
66,443000,398700,M,Rank 3,Rejected
63,978000,909540,M,Rank 3,Rejected
66,818000,719840,M,Rank 3,Rejected
65,742000,638120,M,Rank 3,Rejected
64,616000,560560,M,Rank 3,Rejected
64,1113000,1012830,M,Rank 3,Rejected
63,443000,420850,M,Rank 2,Rejected
65,754000,708760,M,Rank 3,Rejected
63,1030000,927000,M,Rank 3,Rejected
64,663000,609960,M,Rank 3,Rejected
66,509000,473370,M,Rank 3,Rejected
67,433000,411350,M,Rank 3,Rejected
63,548000,482240,M,Rank 3,Rejected
64,463000,407440,M,Rank 3,Rejected
64,333000,316350,M,Rank 3,Rejected
64,603000,572850,M,Rank 3,Rejected
67,584000,537280,M,Rank 3,Rejected
66,814000,748880,M,Rank 3,Rejected
67,1007000,956650,M,Rank 3,Rejected
64,495000,470250,M,Rank 3,Rejected
65,472000,415360,M,Rank 1,Rejected
63,1023000,941160,M,Rank 3,Rejected
66,623000,560700,M,Rank 3,Rejected
65,512000,455680,M,Rank 2,Rejected
65,626000,582180,M,Rank 1,Rejected
65,436000,396760,M,Rank 3,Rejected
67,983000,933850,M,Rank 3,Rejected
64,353000,317700,M,Rank 3,Rejected
63,1035000,952200,M,Rank 3,Rejected
63,918000,853740,M,Rank 3,Rejected
63,967000,870300,M,Rank 3,Rejected
67,1090000,970100,M,Rank 3,Rejected
66,825000,750750,M,Rank 3,Rejected
65,1079000,1003470,M,Rank 2,Rejected
66,1043000,980420,M,Rank 3,Rejected
64,970000,902100,M,Rank 3,Rejected
66,340000,316200,M,Rank 3,Rejected
66,1170000,1088100,M,Rank 3,Rejected
65,528000,475200,M,Rank 3,Rejected
63,482000,453080,M,Rank 3,Rejected
64,590000,507400,M,Rank 3,Rejected
66,776000,737200,M,Rank 2,Rejected
67,339000,322050,M,Rank 1,Rejected
66,384000,364800,M,Rank 3,Rejected
65,1145000,1007600,M,Rank 2,Rejected
66,583000,513040,M,Rank 3,Rejected
67,521000,484530,M,Rank 3,Rejected
67,437000,402040,M,Rank 3,Rejected
64,817000,759810,M,Rank 3,Rejected
66,346000,297560,M,Rank 3,Rejected
66,477000,438840,M,Rank 3,Rejected
64,437000,402040,M,Rank 3,Rejected
63,1052000,946800,M,Rank 2,Rejected
65,398000,346260,M,Rank 3,Rejected
64,601000,564940,M,Rank 3,Rejected
65,947000,899650,M,Rank 3,Rejected
63,806000,765700,M,Rank 3,Rejected
64,428000,380920,M,Rank 3,Rejected
63,643000,572270,M,Rank 3,Rejected
64,407000,366300,M,Rank 3,Rejected
67,311000,283010,M,Rank 3,Rejected
65,1043000,980420,M,Rank 2,Rejected
64,1071000,921060,M,Rank 3,Rejected
65,608000,571520,M,Rank 3,Rejected
65,988000,908960,M,Rank 1,Rejected
67,671000,583770,M,Rank 3,Rejected
63,622000,584680,M,Rank 1,Rejected
67,509000,468280,M,Rank 3,Rejected
64,845000,760500,M,Rank 3,Rejected
65,1158000,1030620,M,Rank 3,Rejected
63,429000,403260,M,Rank 3,Rejected
64,473000,420970,M,Rank 1,Rejected
64,836000,785840,M,Rank 3,Rejected
63,418000,388740,M,Rank 3,Rejected
64,1049000,933610,M,Rank 3,Rejected
64,1006000,915460,M,Rank 3,Rejected
63,991000,941450,M,Rank 3,Rejected
67,664000,630800,M,Rank 3,Rejected
63,881000,757660,M,Rank 3,Rejected
63,792000,720720,M,Rank 3,Rejected
63,1001000,880880,M,Rank 1,Rejected
65,851000,765900,M,Rank 3,Rejected
67,471000,414480,M,Rank 3,Rejected
64,900000,828000,M,Rank 3,Rejected
65,598000,568100,M,Rank 1,Rejected
67,513000,466830,M,Rank 3,Rejected
66,936000,870480,M,Rank 1,Rejected
67,701000,602860,M,Rank 3,Rejected
64,385000,342650,M,Rank 3,Rejected
64,945000,888300,M,Rank 3,Rejected
66,344000,306160,M,Rank 1,Rejected
64,594000,558360,M,Rank 3,Rejected
66,890000,836600,M,Rank 3,Rejected
66,998000,878240,M,Rank 1,Rejected
65,1168000,1004480,M,Rank 3,Rejected
67,1191000,1119540,M,Rank 3,Rejected
66,366000,344040,M,Rank 3,Rejected
65,370000,329300,M,Rank 3,Rejected
64,379000,348680,M,Rank 3,Rejected
63,319000,274340,M,Rank 3,Rejected
64,735000,639450,M,Rank 3,Rejected
64,1101000,1034940,M,Rank 3,Rejected
63,399000,347130,M,Rank 1,Rejected
65,553000,514290,M,Rank 3,Rejected
64,597000,543270,M,Rank 3,Rejected
67,679000,611100,M,Rank 3,Rejected
65,935000,822800,M,Rank 3,Rejected
66,1117000,1061150,M,Rank 3,Rejected
66,649000,571120,M,Rank 3,Rejected
65,946000,841940,M,Rank 3,Rejected
66,773000,726620,M,Rank 3,Rejected
